title,image,published,description,category,author,image_relation,fake_news_label
"Near-complete skull discovery reveals 'top apex,' leopard-sized carnivore",https://scx2.b-cdn.net/gfx/news/hires/2025/near-complete-skull-di.jpg,2025-02-17 05:00:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Artwork of how Bas...",['science'],Taylor,Yes,Real
The implications of stochastic gas torques for asymmetric binaries in the LISA band,,2025-02-17 05:00:00 +0000,"arXiv:2502.10087v1 Announce Type: cross 
Abstract: Gravitational waves from asymmetric mass-ratio black-hole binaries carry unique information about their astrophysical environment. For instance, the Laser Interferometer Space Antenna (LISA) could potentially measure the amplitude and slope of gas t...","['academic', 'ASTRO']",rss-help,No,Real
The Science of Evaluating Foundation Models,https://static.arxiv.org/icons/twitter/arxiv-logo-twitter-square.png,2025-02-17 05:00:00 +0000,"The emergent phenomena of large foundation models have revolutionized natural language processing. However, evaluating these models presents significant challenges due to their size, capabilities, and deployment across diverse applications. Existing literature often focuses on individual aspects, su...","['academic', 'CS', 'AI']","Hu, Xia",No,Real
MIR-Bench: Benchmarking LLM's Long-Context Intelligence via Many-Shot In-Context Inductive Reasoning,,2025-02-17 05:00:00 +0000,"arXiv:2502.09933v1 Announce Type: new 
Abstract: Inductive Reasoning (IR), the ability to summarize rules from examples and apply on new ones, has long been viewed as a primal ability for general intelligence and widely studied by cognitive science and AI researchers. Many benchmarks have been propo...","['academic', 'CS', 'AI']",rss-help,No,Real
FrGNet: A fourier-guided weakly-supervised framework for nuclear instance segmentation,,2025-02-17 05:00:00 +0000,"arXiv:2502.09874v1 Announce Type: cross 
Abstract: Nuclear instance segmentation has played a critical role in pathology image analysis. The main challenges arise from the difficulty in accurately segmenting instances and the high cost of precise mask-level annotations for fully-supervised training....","['academic', 'CS', 'AI']",rss-help,Unknown,Unknown
Using MRNet to Predict Lunar Rock Categories Detected by Chang'e 5 Probe,,2025-02-17 05:00:00 +0000,"arXiv:2502.09952v1 Announce Type: cross 
Abstract: China's Chang'e 5 mission has been a remarkable success, with the chang'e 5 lander traveling on the Oceanus Procellarum to collect images of the lunar surface. Over the past half century, people have brought back some lunar rock samples, but its qua...","['academic', 'CS', 'AI']",rss-help,No,Real
"PropaInsight: Toward Deeper Understanding of Propaganda in Terms of Techniques, Appeals, and Intent",,2025-02-17 05:00:00 +0000,"arXiv:2409.18997v2 Announce Type: replace-cross 
Abstract: Propaganda plays a critical role in shaping public opinion and fueling disinformation. While existing research primarily focuses on identifying propaganda techniques, it lacks the ability to capture the broader motives and the impacts of suc...","['academic', 'CS', 'AI']",rss-help,No,Real
Taiwan bounty hunters kill invading iguanas as numbers soar,,2025-02-17 03:44:56 +0000,"by Allison Jackson, I-Hwa Cheng and Akio WangThe iguana population has exploded since the spikey-backed giant lizards were introduced from Central and South America more than 20 years ago as exotic petsArmed with a slingshot, Taiwanese bounty hunter Wu Cheng-hua bends sideways and aims his lethal we...","['politics', 'world']",Agence France-Presse,No,Real
"ROSEN, NATIONAL TRIAL LAWYERS, Encourages Integral Ad Science Holding Corp. Investors to Secure Counsel Before Important Deadline in Securities Class Action - IAS",https://ml.globenewswire.com/Resource/Download/745335af-3a3a-4fb5-84c0-fdedc9adf092,2025-02-17 00:05:43 +0000,"NEW YORK, Feb. 16, 2025 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of common stock of Integral Ad...",['company'],The Rosen Law Firm PA,Yes,Real
Prognostic factors and outcomes in pediatric acute myeloid leukemia: a comprehensive bibliometric analysis of global research trends,,2025-02-17 00:00:00 +0000,"BackgroundPediatric AML prognosis research has advanced significantly, yet gaps in understanding genetic and molecular interactions persist. Despite improved outcomes, relapse/refractory cases and personalized treatment integration remain critical clinical challenges.ObjectiveTo analyze the global r...",['academia'],Dunhua Zhou,No,Real
Biobanking marine biodiversity in the Arctic,,2025-02-17 00:00:00 +0000,"Biorepositories, or biobanks, are vital to marine science. Their collections safeguard biological knowledge, enable follow-up studies and reproducibility confirmations, and help extend ecological baselines. Biorepository networks and data portals aggregate catalogs and facilitate open data and mater...",['academia'],Charla J. Basran,Unknown,Unknown
RustyNum Follow-Up: Fresh Insights and Ongoing Development,,2025-02-16 20:38:17 +0000,"Hey Dev Community!
As a follow-up to my previous introduction to RustyNum, I want to share a developer-focused update about what I've been working on these last few weeks. RustyNum, as you might recall, is my lightweight, Rust-powered alternative to NumPy published on GitHub under MIT license. It us...",['programming'],IgorSusmelj,No,Real
Ted Price looks back on over 30 years in gaming | interview — The DeanBeat,,2025-02-16 16:45:00 +0000,"Ted Price, the retiring CEO of Insomniac Games, received the honor of being inducted into the Academy of Interactive Arts & Sciences at The Dice Awards this week. Price started Insomniac Games in 1994 and brought us games such as Spyro the Dragon, Ratchet & Clank, Resistance: Fall of Man, and the bl...","['technology', 'business']",Dean Takahashi,No,Real
Milwaukee teacher recognized as Wisconsin Ag Teacher of the Year,https://s7d2.scene7.com/is/image/TWCNews/WI_AG_TEACHER_OF_THE_YEAR_2024,2025-02-16 16:00:00 +0000,Joshua Gonzalez is a second-grade teacher at the River Trail School of Agricultural Science.,"['regional', 'wisconsin']",Phillip Boudreaux,Yes,Real
"Is AI making us stupider? Maybe, according to one of the world's biggest AI companies",https://scx2.b-cdn.net/gfx/news/hires/2023/confused-by-computer.jpg,2025-02-16 15:50:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Andrea Pia...",['science'],Deborah Brown,Yes,Real
Short Interest in Kodiak Sciences Inc. (NASDAQ:KOD) Rises By 19.3%,https://www.marketbeat.com/logos/kodiak-sciences-inc-logo-1200x675.png?v=20221213165920,2025-02-16 15:36:32 +0000,"Kodiak Sciences Inc. (NASDAQ:KOD - Get Free Report) saw a significant growth in short interest during the month of January. As of January 31st, there was short interest totalling 2,040,000 shares, a growth of 19.3% from the January 15th total of 1,710,000 shares. Based on an average trading volume ...",['finance'],MarketBeat,Unknown,Unknown
Three statistical stuff-ups that made everyday items look healthier (or riskier) than they really are,https://scx2.b-cdn.net/gfx/news/hires/2025/black-plastic-spoons.jpg,2025-02-16 15:10:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Mike Bird ...",['science'],Adrian Esterman,Unknown,Unknown
Why is there no Oscar for stuntmen or stunt coordinators?,,2025-02-16 15:04:22 +0000,"(NEXSTAR) – Dozens of crew members and artists who worked on thrilling films such as ""Dune: Part Two,"" ""Wicked"" and ""The Substance"" were honored with nominations at the upcoming 97th Academy Awards in March.
But the stunt performers who brought many of those thrills to life? Not so much.
The Academy...","['regional', 'springfield', 'massachusetts']",Michael Bartiromo,Unknown,Unknown
Why is there no Oscar for stuntmen or stunt coordinators?,,2025-02-16 15:03:41 +0000,"(NEXSTAR) – Dozens of crew members and artists who worked on thrilling films such as ""Dune: Part Two,"" ""Wicked"" and ""The Substance"" were honored with nominations at the upcoming 97th Academy Awards in March.
But the stunt performers who brought many of those thrills to life? Not so much.
The Academy...","['regional', 'birmingham', 'alabama']",Michael Bartiromo,Unknown,Unknown
The scent of the mummy. Research discovers ancient Egyptian remains smell nice,https://scx2.b-cdn.net/gfx/news/hires/2025/the-scent-of-the-mummy.jpg,2025-02-16 15:00:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

In this undated ph...",['science'],Brian Melley,Yes,Real
"CRBU IMPORTANT DEADLINE: ROSEN, LEADING TRIAL ATTORNEYS, Encourages Caribou Biosciences, Inc. Investors to Secure Counsel Before Important February 24 Deadline in Securities Class Action - CRBU",,2025-02-16 14:15:00 +0000,"NEW YORK, Feb. 16, 2025 (GLOBE NEWSWIRE) -- 
WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Caribou Biosciences, Inc. (NASDAQ:CRBU) between July 14, 2023 and July 16, 2024, both dates inclusive (the ""Class Period""), of the important February 24, 2025 lead...","['finance', 'legal']",Globe Newswire,Unknown,Unknown
"CRBU IMPORTANT DEADLINE: ROSEN, LEADING TRIAL ATTORNEYS, Encourages Caribou Biosciences, Inc. Investors to Secure Counsel Before Important February 24 Deadline in Securities Class Action - CRBU",https://ml.globenewswire.com/Resource/Download/745335af-3a3a-4fb5-84c0-fdedc9adf092,2025-02-16 14:15:00 +0000,"NEW YORK, Feb. 16, 2025 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Caribou...",['company'],The Rosen Law Firm PA,Unknown,Unknown
"The authors of a new book explain pseudoscientific conspiracies, and why we love them",https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2025-02-16 12:49:18 +0000,"NPR's Ayesha Rascoe talks with Lydia Kang and Nate Pedersen, authors of ""Pseudoscience,"" about why people want to believe in things like Bigfoot, palm reading, and spontaneous human combustion.",['opinion'],Melissa Gray,Unknown,Unknown
This New Algorithm for Sorting Books or Files Is Close to Perfection,"https://media.wired.com/photos/67a37fad81ee88784f01942a/191:100/w_1280,c_limit/LibrarySortingProblem-crKristinaArmitage-Lede.mp4",2025-02-16 12:00:00 +0000,The library sorting problem is used across computer science for organizing far more than just books. A new solution is less than a page-width away from the theoretical ideal.,['general'],Steve Nadis,Unknown,Unknown
"Trump administration layoffs set to hit NIH are ‘devastating,’ former director Monica Bertagnolli says",https://www.statnews.com/wp-content/uploads/2025/02/GettyImages-2185633206-1024x576.jpg,2025-02-16 12:00:00 +0000,"Sweeping layoffs are set to hit federal health and science agencies, including at the NIH, and former director Monica Bertagnolli called the situation at the NIH “devastating.”",['health'],Anil Oza,Unknown,Unknown
New Five-Year Sotyktu (deucravacitinib) Data Show Consistent Safety and Durable Response Rates in Moderate-to-Severe Plaque Psoriasis,,2025-02-16 11:59:00 +0000,"No new safety signals observed at Year 5 in the POETYK PSO long-term extension trial, consistent with the established Sotyktu safety profile

Following five years of continuous Sotyktu treatment, clinical response was maintained in nearly half of patients for Psoriasis Area and Severity Index (PASI)...",['finance'],Business Wire,No,Real
Anthony Fauci Isn't Science. Robert F. Kennedy Jr. Isn't Health,,2025-02-16 11:30:52 +0000,"Left: Anthony Fauci testifies at the U.S. Capitol in Washington, D.C., September 23, 2020. Right: Robert F. Kennedy Jr. speaks in Phoenix, Ariz., August 23, 2024....","['opinion', 'politics']",Jack Butler,Yes,Real
Why is it so hard to go to bed? Maybe science has the answer | Emma Beddington,https://i.guim.co.uk/img/media/c36cf85c2e2cd1f79fc19c2567a6f73540b29bcf/0_224_6720_4032/master/6720.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&s=ecedc98f682e41c1f502beebcb31a3b3,2025-02-16 11:00:06 +0000,"I’m an intractable bedtime procrastinator. Why do the sensible thing when I can just lie on the couch, phone in hand, however exhausted I am?",['science'],Emma Beddington,Yes,Real
Ecologists at center dedicated to St. Kateri help children integrate faith and nature,,2025-02-16 11:00:00 +0000,"A statue of St. Kateri Tekakwitha. / Credit: Saint Kateri Conservation Center

CNA Staff, Feb 16, 2025 / 06:00 am (CNA).
When Kathleen Hoenke and William Jacobs aren't working as professional ecologists by day in their secular jobs, they're using their backgrounds to serve the Saint Kateri Conservat...","['religion', 'catholic']",catholicnewsagency,Unknown,Unknown
Edwards Lifesciences Co. (NYSE:EW) Shares Sold by Savant Capital LLC,https://www.marketbeat.com/logos/edwards-lifesciences-co-logo-1200x675.jpg?v=20221021144646,2025-02-16 08:39:52 +0000,"Savant Capital LLC decreased its holdings in Edwards Lifesciences Co. (NYSE:EW - Free Report) by 29.2% in the fourth quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The institutional investor owned 10,995 shares of the medical research company's stoc",['finance'],MarketBeat,Unknown,Unknown
Correct by Construction: Building Software Right the First Time,,2025-02-16 08:34:58 +0000,"Ever fix a bug at 2 AM and think, ""There must be a better way to do this!""? If so, you're not alone. Enter ""Correct by Construction"" – a software design philosophy that sounds grandiose but boils down to a simple idea: build your software in a way that it can't be wrong (or at least makes it really ...",['programming'],Donald Johnson,No,Real
ReShape Lifesciences® Announces Pricing of Upsized $6.0 Million Public Offering,,2025-02-16 04:17:53 +0000,"IRVINE, Calif., Feb. 15, 2025 (GLOBE NEWSWIRE) -- ReShape Lifesciences® (""ReShape"" or the ""Company"") (NASDAQ:RSLS), the premier physician-led weight loss and metabolic health solutions company, today announced the pricing of its public offering of 2,575,107 units at a public offering price of $2.33 ...",['finance'],Globe Newswire,Unknown,Unknown
Ancient Life' tells a 300 million year story of New Mexico,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/ancient-life-skeleton-png-67b157434a5dd.png?crop=1.00xw:0.992xh;0,0&resize=640:*",2025-02-16 03:22:00 +0000,New exhibit at Museum of Natural History and Science 30 years in the making,"['regional', 'albuquerque', 'new-mexico']",koat,Unknown,Unknown
Wall Street Is Getting Antsy With Trump,https://static01.nyt.com/images/2025/02/21/multimedia/00trump-miami-01-gqmz/00trump-miami-01-gqmz-facebookJumbo.jpg,2025-02-22 10:00:46 +0000,The contrasting reactions between the overflow and V.I.P. areas at a Trump event encapsulated the finance world’s worries about the new administration’s first month.,['general'],Rob Copeland,Unknown,Unknown
"The Fed has pulled 'a rabbit out of a hat,' strategist says",https://s.yimg.com/ny/api/res/1.2/WWvlZFksQtcQJLU.Y8rv5w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/20482600-f094-11ef-ba7b-254f0bef4264,2025-02-21 21:03:42 +0000,"Roth Capital Partners Chief Economist and Macro Strategist Michael Darda shares his outlook on inflation and Federal Reserve policy on Market Domination. Darda characterizes the current stock market (^DJI, ^IXIC, ^GSPC) weakness as ""a very minor pullback"" following two years of ""totally uninterrupte...",['general'],Julie Hyman,Yes,Real
"Trump, DOGE mass job cuts: Federal workers’ money questions answered",https://image.cnbcfm.com/api/v1/image/108102828-1739554288114-gettyimages-2199641798-_d6a1603_g9mhwyuo.jpeg?v=1739554331&w=1920&h=1080,2025-02-21 19:22:02 +0000,The Trump administration is terminating federal workers across agencies. Here’s what to know about your rights and finances if you were impacted by the cuts.,['general'],"Annie Nova,Lorie Konish,Greg Iacurci,Ana Teresa Solá",Yes,Real
"Mortgage and refinance rates today, February 21, 2025: The 30-year rate falls 11 basis points in a month",https://s.yimg.com/ny/api/res/1.2/pkSpSwDGDZC8Ol_scXouEA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2024-04/c36fbdb0-0289-11ef-be8f-4e0451f1fa09,2025-02-21 11:00:49 +0000,"These are today's mortgage and refinance rates. Interest rates are down a little this month, but overall, they're holding steady. Lock in your rate today.",['general'],Laura Grace Tarpley,Yes,Real
Japan Finance Minister Kato Warns Higher Bond Yields May Strain Finances,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/ihdwNHoXQgcE/v0/1200x800.jpg,2025-02-21 00:57:02 +0000,"Rising government bond yields may strain Japan’s already tight finances, the nation’s finance minister warned, after the 10-year benchmark yield hit its highest level in 15 years.",['general'],,Yes,Real
Carlyle (CG) COO Lindsay LoBue Touts Asset-Based Finance as Next Frontier,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/irdR2JeiZwog/v0/1200x800.jpg,2025-02-21 00:53:47 +0000,"Carlyle Group Inc. is looking to asset-based finance as its next big growth opportunity, Chief Operating Officer Lindsay LoBue said at a  New Voices event in New York on Thursday.",['general'],,Yes,Real
"OpenAI CFO talks possibility of going public, says Musk bid isn't a distraction",https://image.cnbcfm.com/api/v1/image/105621188-1544547249311img_7672.jpg?v=1718047852&w=1920&h=1080,2025-02-20 15:56:10 +0000,"The interview with finance chief Sarah Friar comes during a pivotal time, with the startup reportedly in talks to close a $40 billion investment from SoftBank.",['general'],Samantha Subin,Yes,Real
Huge data leak exposes 14 million customer shipping records,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/1-huge-data-leak-exposes-14-million-customer-shipping-records-intro.jpg?ve=1&tl=1,2025-02-20 15:00:33 +0000,"No industry is safe from data breaches. Over the past few months alone, we've seen security incidents hit almost every sector, including healthcare, finance and tech. Now, the shipping industry has joined the list, with a major global shipper that works with Amazon, eBay and Shopify exposing 14 mill...",['general'],Fox News,Yes,Real
Nutsy CNN Proclaims 'Jury Is Out' on If Gov't Spending 'Contributed to Inflation — If At All',,2025-02-20 12:46:00 +0000,"Nutsy CNN Proclaims 'Jury Is Out' on If Gov't Spending 'Contributed to Inflation — If At All' 

CNN, to no one's surprise, tried to play Gotcha! by claiming President Donald Trump was ""bucking"" his campaign promise to cut prices immediately upon taking office, and ended up making the network look mo...",['general'],Joseph Vazquez,No,Real
South Africa Budget Unraveled After a Key Detail Was Kept Secret,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i4WO9oRTefuo/v1/1200x800.jpg,2025-02-20 08:11:30 +0000,"South African Finance Minister Enoch Godongwana presented highlights of his upcoming budget to colleagues two weeks ago, but skipped a crucial detail to stop it from leaking — triggering a major fallout in the nation’s coalition government.",['general'],,Yes,Real
Microsoft's Majorana 1 quantum chip: What you should know,https://s.yimg.com/ny/api/res/1.2/r3CerhdhLfUMEPseh65Qzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/b71b6f20-ef08-11ef-93e3-ee0694a07bc5,2025-02-19 21:53:58 +0000,"Microsoft (MSFT) unveiled its new Majorana 1 quantum chip Wednesday, intensifying the competition in quantum computing. Yahoo Finance Technology Editor Dan Howley joins Market Domination hosts Seana Smith and Julie Hyman to talk about the chip's use of qubits, enabling faster calculations. Just like...",['general'],Seana Smith,Unknown,Unknown
"BNP, Santander, Barclays (BARC LN) Rank as Best on Financed CO2 Emissions",https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iap_7VRBDX8o/v1/1200x800.jpg,2025-02-19 20:00:00 +0000,"BNP Paribas SA, Banco Santander SA and Barclays Plc stand out as the best among banks in terms of their current and forecast financed CO2 emissions, according to analysts at  Intelligence.",['general'],,Yes,Real
Billionaires Court Saudi Wealth at Miami Event With Trump’s Help,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iMhkQkDqbyW8/v1/1200x800.jpg,2025-02-19 14:01:36 +0000,"President Donald Trump plans to take the stage in Miami Beach on Wednesday to address captains of finance and tech, as well as the event’s host: Saudi Arabia’s mammoth sovereign wealth fund.",['general'],,Yes,Real
Denver approves new rules for taxpayer-funded campaign matching dollars in city elections,https://www.denverpost.com/wp-content/uploads/2023/07/TDP-L-JOHNSTON-INAUGURATION-2668.jpg?w=640,2025-02-19 13:00:59 +0000,"The changes will ban anonymous donations, require “neutral debates” for participating candidates, pave the way for campaign finance investigations and prohibit the use of the public money on things…",['general'],Elliott Wenzler,Unknown,Unknown
MSU Denver’s new Affordable Housing Institute professionalizes an industry to beef up workforce,https://www.denverpost.com/wp-content/uploads/2024/09/TDP-L-MEASURE2R_588.jpg?w=640,2025-02-19 13:00:29 +0000,"The program is intended to equip students with practical skills in affordable housing finance, property management and resident services.",['general'],Elizabeth Hernandez,Yes,Real
Bottom Line: Citibank signs alum as tax fight heats up,,2025-02-19 11:00:00 +0000,"As Republicans gear up to pass the first major tax bill since the 2017 Tax Cuts and Jobs Act, Citibank hired Ernst & Young LLP to lobby on issues related to international and corporate taxes, ""including the application of U.S. international tax rules to the foreign earnings of U.S. banks."" Bob Schel...",['general'],Taylor Giorno,No,Real
Dave Ramsey says he can 100% tell who will stay middle-class by looking at the cars they drive,https://s.yimg.com/ny/api/res/1.2/aMxW31Q_.K_4bsfd3_Fnxg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/fortune_175/46a927e02add5f472600e4fd736bdae7,2025-02-19 10:55:00 +0000,The personal finance guru and radio host said average workers shouldn’t be splurging on “toy” cars—unless they’re billionaires.,['general'],Emma Burleigh,Unknown,Unknown
DigitFT to Offer Tokenized Version of $6.3 Billion Invesco Fund,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iQ03SAZjPIgE/v0/1200x800.jpg,2025-02-19 00:00:00 +0000,"Singaporean blockchain platform DigitFT will offer a tokenized version of a $6.3 billion Invesco private credit fund, the latest example of blurring lines between the finance and crypto worlds.",['general'],,Yes,Real
South Africa Budget Under Added Scrutiny Given Trump Aid Tensions,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iz7X3tCSzZaQ/v1/1200x800.jpg,2025-02-19 00:00:00 +0000,South Africa’s finance minister is under pressure to chart an economic course that navigates the hazards unleashed by Donald Trump’s trade war.,['general'],,Yes,Real
JPMorgan CEO Jamie Dimon criticizes select DEI spending,https://s.yimg.com/ny/api/res/1.2/iOxYKCfkmBhPupnwKyibhw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/b8f909d0-ee39-11ef-9aff-34cb33600cc1,2025-02-18 20:55:24 +0000,"In leaked audio, JPMorgan Chase & Co. (JPM) CEO Jamie Dimon weighed in on the bank's diversity, equity, and inclusion (DEI) initiatives, considering certain programs to be wasteful spending. The major bank went on to omit any reference to DEI practices in its annual 10-K filing for 2024. Yahoo Finan...",['general'],Yahoo Finance,Yes,Real
Former state senator Brian Kelsey's motion to stay out of prison denied,,2025-02-18 20:50:23 +0000,"MEMPHIS, Tenn. — A federal judge on Tuesday denied a motion by former Sen. Brian Kelsey to stay out of prison while the court considered a request to vacate his sentence.
Kelsey, a former Republican state senator from Germantown, was indicted on five counts of campaign violations related to his fail...",['general'],David Royer,Unknown,Unknown
Social Security head replaced after clash with Elon Musk's DOGE,https://s.yimg.com/ny/api/res/1.2/NpP.f1PQfst9DdkTjKNHDA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/f0c25840-ee1f-11ef-9ecf-5e69575fa433,2025-02-18 17:47:30 +0000,"The acting Social Security Administration commissioner, Michelle King, stepped down after a clash with Tesla (TSLA) CEO Elon Musk's Department of Government Efficiency (DOGE) about how to handle sensitive data. Yahoo Finance Washington Correspondent Ben Werschkul joins Wealth Host Brad Smith to brea...",['general'],Yahoo Finance,Unknown,Unknown
CONNECTING THE DOTS: Mapping Alex Soros's Growing Dominance in Washington,,2025-02-18 17:00:00 +0000,"CONNECTING THE DOTS: Mapping Alex Soros's Growing Dominance in Washington

Finding links to the Soros family in the Joe Biden White House should come as no surprise. In addition to George's decades-long meddling in our politics, he spent tens of millions backing Biden and other Democrats in 2020, an...",['general'],Joseph Vazquez,No,Fake
"Al Qaeda-linked group member killed in US airstrike, Pentagon says",,2025-02-18 16:07:56 +0000,"A member of a group linked to al Qaeda has been killed in a U.S. airstrike, U.S. Central Command (CENTCOM) said in a post on the social platform X.
""On Feb. 15, U.S. Central Command (CENTCOM) Forces conducted a precision airstrike in Northwest Syria targeting and killing a senior finance and logisti...",['general'],Tara Suter,No,Real
"Mortgage and refinance rates today, February 18, 2024: 30-year rate down 15 basis points this year",https://s.yimg.com/ny/api/res/1.2/Y2tfJtD0oUt6xTTdKawkhA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2024-04/700e25a0-fb43-11ee-be6b-a40c5cf2631a,2025-02-18 11:00:07 +0000,These are today's mortgage and refinance rates. Interest rates have decreased since the beginning of 2025. Lock in your rate today.,['general'],Laura Grace Tarpley,Yes,Fake
Profiles in Courage': Four NYC Deputy Mayors to Resign Over Eric Adams' Quid Pro Quo With Trump,,2025-02-17 22:18:40 +0000,"As news broke Monday that four of New York City Mayor Eric Adams' top deputies plan to resign over the alleged deal Adams made with the Trump administration in order to get his corruption case dismissed, calls mounted for the mayor to end the chaos by stepping down.First Deputy Mayor Maria Torres-Sp...",['general'],Julia Conley,Unknown,Unknown
Senate Democrats Say DOGE Has 'No Right to Hoover up Taxpayer Data' at IRS,,2025-02-17 20:48:55 +0000,"As Americans prepare to file their taxes ahead of the April 15 deadline, two Democratic senators warned Monday that billionaire tech mogul Elon Musk's arrival at the Internal Revenue Service raises serious privacy concerns and could significantly impact the tens of millions of people who count on th...",['general'],Julia Conley,Unknown,Unknown
"Israel Plans 1,000 New Settlement Homes as West Bank Raids Intensify",,2025-02-17 18:42:12 +0000,"Israeli authorities are planning to expand a Jewish-only settlement in the West Bank by nearly 1,000 homes, a Tel Aviv-based peace group said Sunday as Israeli soldiers and settlers escalated attacks on Palestinians in the illegally occupied territory.

	Peace Now said Israel's Civil Administration ...",['general'],Brett Wilkins,Unknown,Unknown
UK Supreme Court Rejects Reeves’ Motor Finance Intervention,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iPrTySUD0e3k/v1/1200x808.jpg,2025-02-17 15:30:51 +0000,"The UK’s Supreme Court refused to let the Treasury intervene in a landmark court case over controversial car loans, dealing a blow to Chancellor Rachel Reeves who had sought to argue that the suit was hindering Britain’s regulatory environment.",['general'],,Unknown,Unknown
"As a personal finance expert, this is the worst savings advice I see on social media",https://s.yimg.com/ny/api/res/1.2/qUTz_2o9whajwUpsKxkjzQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/b7af8b30-eb0a-11ef-bfff-aa2fc8acf795,2025-02-17 14:00:13 +0000,"Social media is chock full of money and savings advice — and a lot of it is bad. Here’s the worst savings advice on social media, according to one financial expert.",['general'],Ivana Pino,Unknown,Unknown
"Mortgage and refinance rates today, February 17, 2025: How to get a good mortgage rate when rates are high",,2025-02-17 11:00:12 +0000,"These are today's mortgage and refinance rates. The 30-year rate has stayed above 6.5% all year, but there are ways to get a better rate. Lock in your rate today.",['general'],Laura Grace Tarpley,Unknown,Unknown
Star Gets Potential Lifeline as Oaktree Offers Debt Refinancing,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/ij8l4roNWbY8/v0/1200x800.jpg,2025-02-16 23:13:01 +0000,"Star Entertainment Group Ltd. received a potential lifeline from alternative asset manager Oaktree Capital Management, which offered to refinance A$650 million ($413 million) of the struggling Australian casino operator’s debt.",['general'],,Yes,Real
Fed's focus shift: From data to policy,https://s.yimg.com/ny/api/res/1.2/sjHUn1oeIoGPiBWOS88f6w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/e77675e0-e876-11ef-bffb-57f755a42a7f,2025-02-16 12:00:40 +0000,"As the country faces whiplash under Trump's deluge of executive actions, Jerome Powell and the Federal Open Market Committee are left reacting despite the data they usually rely on, explained Apollo Chief Economist Torsten Sløk to Yahoo Finance Executive Editor Brian Sozzi on a recent episode of Ope...",['general'],Brian Sozzi,Unknown,Unknown
Thousands in Midwestern GOP Districts Attend Sanders' First Stops on Tour to Fight Oligarchy,,2025-02-22 19:33:21 +0000,"After addressing more than 3,400 Nebraska residents in Omaha Friday evening, U.S. Sen. Bernie Sanders on Saturday made his second stop on his National Tour to Fight Oligarchy—telling Iowa City, Iowa residents that ""Trumpism will not be defeated by politicians inside the D.C. Beltway.""""For better or ...",['general'],Julia Conley,Unknown,Unknown
